Word Spacing,Size,Pen Pressure,Baseline
315.7302029,"{'Avg Width': 0.360254255698776, 'Avg Height': 0.8888345558001751}",LOW,STRAIGHT
145.1999398,"{'Avg Width': 1.5080267211346028, 'Avg Height': 2.3245251463607755}",HIGH,STRAIGHT
641.3604681,"{'Avg Width': 0.8464445921256536, 'Avg Height': 1.514738698271283}",HIGH,DESCENDING
340.9510919,"{'Avg Width': 0.4636070886898479, 'Avg Height': 1.3053607086183827}",LOW,STRAIGHT
370.0585161,"{'Avg Width': 0.8512122060118027, 'Avg Height': 0.797460088831477}",LOW,STRAIGHT
258.4143959,"{'Avg Width': 0.38082822085889567, 'Avg Height': 0.955}",LOW,STRAIGHT
308.1537604,"{'Avg Width': 0.22404648425396603, 'Avg Height': 0.8596356199851525}",HIGH,STRAIGHT
191.0729567,"{'Avg Width': 0.4258119819676689, 'Avg Height': 0.9690655682796834}",HIGH,STRAIGHT
244.3330027,"{'Avg Width': 0.24319024646035312, 'Avg Height': 0.5833591843665925}",LOW,STRAIGHT
334.1522786,"{'Avg Width': 1.013651175304962, 'Avg Height': 1.7497611322910365}",HIGH,DESCENDING
525.0873155,"{'Avg Width': 0.4074777231441614, 'Avg Height': 1.0308263482086348}",LOW,STRAIGHT
426.9891701,"{'Avg Width': 6.3346542765765195, 'Avg Height': 9.518842429136699}",HIGH,STRAIGHT
950.8837994,"{'Avg Width': 0.40041327199456356, 'Avg Height': 0.9267920871167813}",LOW,STRAIGHT
197.524682,"{'Avg Width': 0.37981316965102646, 'Avg Height': 0.7023681249784665}",LOW,STRAIGHT
206.0431424,"{'Avg Width': 0.9722394236516946, 'Avg Height': 0.7287458546261767}",LOW,STRAIGHT
360.4860374,"{'Avg Width': 0.7303703745284469, 'Avg Height': 0.5559500295097812}",HIGH,STRAIGHT
184.9861602,"{'Avg Width': 1.4975827011032103, 'Avg Height': 1.4120850836062568}",HIGH,DESCENDING
236.5082865,"{'Avg Width': 0.42943412535468645, 'Avg Height': 0.745157221191031}",LOW,DESCENDING
354.1213928,"{'Avg Width': 1.126777224925427, 'Avg Height': 1.375101848312315}",LOW,STRAIGHT
238.7213419,"{'Avg Width': 0.2415140279593812, 'Avg Height': 0.8341452256563932}",LOW,STRAIGHT
418.8380246,"{'Avg Width': 0.2411724936113954, 'Avg Height': 0.6969981459388132}",LOW,STRAIGHT
328.7089395,"{'Avg Width': 0.23200630789685725, 'Avg Height': 0.5373787661029333}",LOW,STRAIGHT
399.0177858,"{'Avg Width': 1.545010716313443, 'Avg Height': 0.9816872968119585}",HIGH,STRAIGHT
297.3063691,"{'Avg Width': 1.4260817709543938, 'Avg Height': 0.937278638796904}",LOW,STRAIGHT
352.1538217,"{'Avg Width': 0.582497485562914, 'Avg Height': 1.2633090602142938}",LOW,STRAIGHT
339.4107261,"{'Avg Width': 0.30389740111866176, 'Avg Height': 0.4681922900992418}",LOW,STRAIGHT
186.5529415,"{'Avg Width': 0.9008832709357815, 'Avg Height': 1.6832523781756779}",HIGH,ASSENDING
592.798448,"{'Avg Width': 1.09285614969129, 'Avg Height': 1.236605758091679}",LOW,STRAIGHT
293.2944398,"{'Avg Width': 0.7380478099606858, 'Avg Height': 1.4124767476033746}",LOW,STRAIGHT
418.2304262,"{'Avg Width': 0.35063454485456474, 'Avg Height': 0.7698745194356147}",HIGH,STRAIGHT
163.4778272,"{'Avg Width': 0.16478980661050321, 'Avg Height': 0.4626096294204529}",LOW,DESCENDING
72.12489168,"{'Avg Width': 0.3734994908734512, 'Avg Height': 1.2419805228472187}",LOW,DESCENDING
45.00833102,"{'Avg Width': 0.38095592841035264, 'Avg Height': 0.5452482373030313}",LOW,STRAIGHT
324.1891032,"{'Avg Width': 0.3121816216023324, 'Avg Height': 0.6378520695249688}",LOW,STRAIGHT
372.2932685,"{'Avg Width': 1.0564001129164584, 'Avg Height': 2.204223146538779}",LOW,ASSENDING
330.4892602,"{'Avg Width': 0.7991192393247863, 'Avg Height': 1.1459247594212476}",LOW,STRAIGHT
233.7599951,"{'Avg Width': 0.5571396187419144, 'Avg Height': 1.4619586581914374}",LOW,STRAIGHT
163.5240376,"{'Avg Width': 0.2789216541017288, 'Avg Height': 0.8841426916198596}",HIGH,STRAIGHT
41.01219331,"{'Avg Width': 0.6071604072014231, 'Avg Height': 1.2207559351682324}",LOW,STRAIGHT
534.8157551,"{'Avg Width': 1.8802450885118431, 'Avg Height': 2.2263488351814424}",LOW,ASSENDING
55.0,"{'Avg Width': 0.6134924547149453, 'Avg Height': 1.3508643556528974}",LOW,STRAIGHT
352.720738,"{'Avg Width': 0.6014786024678667, 'Avg Height': 1.416357771422851}",LOW,STRAIGHT
376.249321,"{'Avg Width': 0.12834493362795465, 'Avg Height': 0.3921184774386601}",HIGH,STRAIGHT
237.3633106,"{'Avg Width': 0.718902956413357, 'Avg Height': 1.0037470152692645}",HIGH,STRAIGHT
432.2350171,"{'Avg Width': 0.6518879450439254, 'Avg Height': 1.2580595573821842}",LOW,STRAIGHT
354.1579373,"{'Avg Width': 0.7572745863557461, 'Avg Height': 0.9865403525063973}",LOW,STRAIGHT
53.51586902,"{'Avg Width': 0.4550687792784349, 'Avg Height': 0.6362034710214773}",LOW,STRAIGHT
435.9293869,"{'Avg Width': 1.810705821326253, 'Avg Height': 2.554909477944145}",HIGH,STRAIGHT
256.3604227,"{'Avg Width': 0.423361933093638, 'Avg Height': 1.16508503956199}",HIGH,STRAIGHT
289.8965357,"{'Avg Width': 0.33933652426498917, 'Avg Height': 0.6074310006333088}",LOW,STRAIGHT
255.8425612,"{'Avg Width': 1.3739987493133639, 'Avg Height': 3.640950631990296}",LOW,STRAIGHT
185.0752654,"{'Avg Width': 0.45346713986458476, 'Avg Height': 0.828731038230743}",HIGH,STRAIGHT
45.2552809,"{'Avg Width': 0.2139650663024407, 'Avg Height': 0.5484637202991355}",LOW,STRAIGHT
311.9226191,"{'Avg Width': 0.12651957388965732, 'Avg Height': 0.2847878099868406}",HIGH,STRAIGHT
376.657409,"{'Avg Width': 1.3233614811710288, 'Avg Height': 0.9658784325491118}",HIGH,STRAIGHT
426.9036451,"{'Avg Width': 3.446300890112358, 'Avg Height': 3.8365024032712367}",HIGH,STRAIGHT
371.5430157,"{'Avg Width': 0.7871093385072396, 'Avg Height': 0.46902475579465713}",HIGH,STRAIGHT
355.0875178,"{'Avg Width': 1.5964358388323592, 'Avg Height': 3.0522064766099737}",LOW,STRAIGHT
247.46641,"{'Avg Width': 0.5428321176548759, 'Avg Height': 0.6173671524040196}",LOW,STRAIGHT
551.2161365,"{'Avg Width': 0.2299041731404555, 'Avg Height': 0.43402361383449894}",LOW,DESCENDING
375.1347113,"{'Avg Width': 1.5087736303201962, 'Avg Height': 1.0865251194704568}",HIGH,STRAIGHT
307.733184,"{'Avg Width': 0.8595702215329275, 'Avg Height': 0.7408564721004588}",LOW,STRAIGHT
435.5042148,"{'Avg Width': 0.4071281329933035, 'Avg Height': 0.7304172290075109}",LOW,DESCENDING
268.6577082,"{'Avg Width': 0.1898573113681481, 'Avg Height': 0.6106269001266148}",LOW,STRAIGHT
403.5798817,"{'Avg Width': 0.8784167957687005, 'Avg Height': 1.5866413261324266}",LOW,STRAIGHT
492.4668411,"{'Avg Width': 0.914583436826263, 'Avg Height': 0.8263583028120085}",LOW,DESCENDING
641.0117004,"{'Avg Width': 0.2663893451489644, 'Avg Height': 0.6240899575495679}",HIGH,STRAIGHT
398.9361013,"{'Avg Width': 0.3750448060561321, 'Avg Height': 0.9805248838811743}",LOW,STRAIGHT
437.7770877,"{'Avg Width': 0.28908235102384267, 'Avg Height': 0.45680145107075903}",LOW,STRAIGHT
408.4749739,"{'Avg Width': 1.6070137471784067, 'Avg Height': 2.6885125527115856}",LOW,STRAIGHT
81.26285839,"{'Avg Width': 0.757834701671811, 'Avg Height': 0.7682857101095525}",LOW,STRAIGHT
468.1741713,"{'Avg Width': 0.9636976723413754, 'Avg Height': 0.9832099810928172}",LOW,STRAIGHT
305.3373184,"{'Avg Width': 0.3403066607939762, 'Avg Height': 0.7365006561423001}",LOW,STRAIGHT
329.0681728,"{'Avg Width': 0.3203041091163786, 'Avg Height': 0.7121889582599054}",LOW,STRAIGHT
436.6920512,"{'Avg Width': 0.5311731819518218, 'Avg Height': 0.8741755123483668}",LOW,STRAIGHT
388.0030856,"{'Avg Width': 1.3871785245695523, 'Avg Height': 2.514660546426353}",LOW,STRAIGHT
307.0039257,"{'Avg Width': 0.7000226854316591, 'Avg Height': 0.8310979449732033}",LOW,STRAIGHT
203.0806922,"{'Avg Width': 0.23787349469833913, 'Avg Height': 0.955}",LOW,STRAIGHT
354.5790296,"{'Avg Width': 1.4222610187126958, 'Avg Height': 1.7136563544292713}",LOW,STRAIGHT
337.6682215,"{'Avg Width': 0.9037457191191346, 'Avg Height': 0.8173149509409954}",LOW,ASSENDING
459.5737155,"{'Avg Width': 0.9990800066436304, 'Avg Height': 1.0502979456077663}",HIGH,STRAIGHT
190.1009157,"{'Avg Width': 0.33488910055696336, 'Avg Height': 1.0998511373866442}",LOW,DESCENDING
603.990894,"{'Avg Width': 0.09323276909500834, 'Avg Height': 0.32642616832106053}",HIGH,DESCENDING
313.585098,"{'Avg Width': 0.38231682802287426, 'Avg Height': 1.193712326971324}",LOW,STRAIGHT
235.1326971,"{'Avg Width': 0.4734220444582993, 'Avg Height': 0.3862082823624654}",HIGH,STRAIGHT
359.5810057,"{'Avg Width': 0.3217967003401579, 'Avg Height': 0.467749081495006}",LOW,STRAIGHT
762.6067138,"{'Avg Width': 0.2768101628338083, 'Avg Height': 0.5150568755033446}",HIGH,STRAIGHT
590.0507078,"{'Avg Width': 0.7403431261285549, 'Avg Height': 1.3885074074863837}",HIGH,DESCENDING
223.7040918,"{'Avg Width': 0.5935698103892847, 'Avg Height': 0.5670699006788226}",LOW,STRAIGHT
817.5506101,"{'Avg Width': 0.2020619132638391, 'Avg Height': 0.5215377907494178}",LOW,STRAIGHT
376.2397523,"{'Avg Width': 0.7407306969623355, 'Avg Height': 1.7398656809252602}",LOW,STRAIGHT
215.8464535,"{'Avg Width': 1.2850871101843955, 'Avg Height': 1.1856865716176812}",HIGH,STRAIGHT
452.1861044,"{'Avg Width': 0.3678802535036383, 'Avg Height': 0.9014734570324524}",LOW,STRAIGHT
435.020231,"{'Avg Width': 0.7706271281630726, 'Avg Height': 1.9303565122913404}",HIGH,STRAIGHT
415.2839951,"{'Avg Width': 0.430159048560114, 'Avg Height': 0.7597090677688898}",LOW,DESCENDING
246.4684496,"{'Avg Width': 0.4029155225300469, 'Avg Height': 0.5669183431493574}",LOW,STRAIGHT
159.1249145,"{'Avg Width': 0.9758652729772264, 'Avg Height': 0.9807047760855917}",LOW,ASSENDING
355.5605312,"{'Avg Width': 0.16691587751084863, 'Avg Height': 0.4360492960777969}",HIGH,STRAIGHT
121.0784869,"{'Avg Width': 0.5095952063956803, 'Avg Height': 0.6593813998450719}",LOW,STRAIGHT
333.1148562,"{'Avg Width': 0.9273029096922041, 'Avg Height': 2.02792598014696}",LOW,STRAIGHT
455.8399536,"{'Avg Width': 0.5660514696541307, 'Avg Height': 1.363780679140043}",HIGH,STRAIGHT
440.4292794,"{'Avg Width': 0.22820027472320129, 'Avg Height': 0.6569609985484312}",LOW,STRAIGHT
162.1165871,"{'Avg Width': 1.7270293560536398, 'Avg Height': 3.9668147509764045}",LOW,DESCENDING
380.1360274,"{'Avg Width': 0.14225573566566016, 'Avg Height': 0.5741202105947054}",LOW,STRAIGHT
276.728936,"{'Avg Width': 0.23991959678437955, 'Avg Height': 0.3290181626444806}",HIGH,ASSENDING
411.5905983,"{'Avg Width': 1.2696126930487, 'Avg Height': 1.4109070542300648}",LOW,STRAIGHT
783.3517728,"{'Avg Width': 1.6040692054118697, 'Avg Height': 1.7756719254814861}",LOW,STRAIGHT
218.4269933,"{'Avg Width': 1.4281953264076797, 'Avg Height': 0.9223140685067923}",LOW,DESCENDING
105.8017013,"{'Avg Width': 0.6640892534044149, 'Avg Height': 0.6393027366356293}",LOW,STRAIGHT
119.7956779,"{'Avg Width': 0.32531558547005585, 'Avg Height': 0.5303736918160453}",HIGH,STRAIGHT
318.8217105,"{'Avg Width': 1.6291596324734983, 'Avg Height': 3.9270664157074524}",LOW,DESCENDING
151.5542119,"{'Avg Width': 2.6185861183467782, 'Avg Height': 1.8720830018544838}",LOW,STRAIGHT
480.5838015,"{'Avg Width': 1.1744951390601994, 'Avg Height': 2.5987103120676394}",HIGH,DESCENDING
115.1677436,"{'Avg Width': 0.7589230452891204, 'Avg Height': 0.5326458146359518}",LOW,STRAIGHT
454.2027281,"{'Avg Width': 0.748312983034798, 'Avg Height': 0.5304942787755156}",LOW,STRAIGHT
355.795569,"{'Avg Width': 0.748494983276219, 'Avg Height': 1.523435448244647}",HIGH,STRAIGHT
301.6156528,"{'Avg Width': 0.6697882686145814, 'Avg Height': 1.8723828588199294}",LOW,DESCENDING
734.9319696,"{'Avg Width': 0.7515530673723724, 'Avg Height': 0.9262671452312202}",HIGH,STRAIGHT
296.7612192,"{'Avg Width': 0.5943662286510495, 'Avg Height': 1.1461284837156367}",LOW,DESCENDING
476.7393419,"{'Avg Width': 0.35101692279317487, 'Avg Height': 0.8303121656305414}",LOW,STRAIGHT
299.9059205,"{'Avg Width': 0.5700636525287578, 'Avg Height': 1.3847712931119809}",HIGH,STRAIGHT
359.1270896,"{'Avg Width': 0.6311401594791045, 'Avg Height': 1.2434898536586916}",HIGH,STRAIGHT
351.61733,"{'Avg Width': 0.6604679276840052, 'Avg Height': 1.126098857442826}",HIGH,STRAIGHT
425.5796972,"{'Avg Width': 1.8511343146315633, 'Avg Height': 3.9611669404489693}",LOW,STRAIGHT
264.9144679,"{'Avg Width': 5.603550568646337, 'Avg Height': 6.069788948880674}",LOW,STRAIGHT
512.3517924,"{'Avg Width': 0.39795285803105857, 'Avg Height': 0.6050647487755086}",HIGH,STRAIGHT
64.0,"{'Avg Width': 0.585600979509411, 'Avg Height': 0.9945930199067926}",HIGH,STRAIGHT
122.5748106,"{'Avg Width': 0.3724551723388913, 'Avg Height': 0.5383088548936443}",HIGH,STRAIGHT
420.967373,"{'Avg Width': 0.6775548332783569, 'Avg Height': 1.6773523975136881}",LOW,DESCENDING
606.860747,"{'Avg Width': 0.32077509262198217, 'Avg Height': 0.4808914383529666}",LOW,STRAIGHT
125.3195914,"{'Avg Width': 0.779209560697867, 'Avg Height': 0.8076201568161304}",LOW,STRAIGHT
58.61552813,"{'Avg Width': 0.18780350200249124, 'Avg Height': 0.38395814361460656}",HIGH,STRAIGHT
461.5259636,"{'Avg Width': 2.1125982332187268, 'Avg Height': 2.690628189308107}",LOW,STRAIGHT
225.4262058,"{'Avg Width': 1.010369073223458, 'Avg Height': 2.814241140155116}",LOW,DESCENDING
753.2118019,"{'Avg Width': 0.46595146583013486, 'Avg Height': 1.0141428821690541}",HIGH,STRAIGHT
282.8485222,"{'Avg Width': 0.4011197771113055, 'Avg Height': 1.0417712100626255}",LOW,STRAIGHT
308.539286,"{'Avg Width': 0.5106948541517108, 'Avg Height': 1.1568014869684415}",HIGH,STRAIGHT
298.5402249,"{'Avg Width': 0.2921890761940784, 'Avg Height': 0.6717030134982058}",LOW,STRAIGHT
333.5110604,"{'Avg Width': 0.29477759079714094, 'Avg Height': 0.655260692784365}",HIGH,STRAIGHT
401.9992652,"{'Avg Width': 0.8482509634196057, 'Avg Height': 1.2210243843782578}",HIGH,ASSENDING
796.5086315,"{'Avg Width': 0.23369495382096653, 'Avg Height': 0.6758094807281851}",LOW,DESCENDING
256.4240801,"{'Avg Width': 0.3095828849210057, 'Avg Height': 0.5242558446358878}",LOW,STRAIGHT
388.3500505,"{'Avg Width': 0.3081805752600134, 'Avg Height': 0.7674807384580522}",HIGH,STRAIGHT
174.8264715,"{'Avg Width': 0.27499071582642953, 'Avg Height': 0.7794468276631089}",LOW,STRAIGHT
222.5868224,"{'Avg Width': 0.2940516273402155, 'Avg Height': 0.29217085956062777}",LOW,STRAIGHT
380.5641078,"{'Avg Width': 0.6309696922952651, 'Avg Height': 1.0434486315486768}",LOW,DESCENDING
310.7440284,"{'Avg Width': 0.5952375592558492, 'Avg Height': 1.4386139130662396}",LOW,STRAIGHT
380.7553367,"{'Avg Width': 0.27323878230714116, 'Avg Height': 0.6991429992207013}",HIGH,STRAIGHT
413.9452336,"{'Avg Width': 1.6480118655620997, 'Avg Height': 1.0454446763892251}",LOW,ASSENDING
132.0862263,"{'Avg Width': 6.575966658897755, 'Avg Height': 6.678566633573458}",LOW,STRAIGHT
757.651635,"{'Avg Width': 1.5887045902266443, 'Avg Height': 1.2349698705393528}",LOW,STRAIGHT
358.765854,"{'Avg Width': 0.18736231227102038, 'Avg Height': 0.4918839587635942}",HIGH,STRAIGHT
553.5983812,"{'Avg Width': 0.6737089263737753, 'Avg Height': 0.7537595652060978}",LOW,STRAIGHT
357.3537046,"{'Avg Width': 0.8542600217358566, 'Avg Height': 1.6947795239095431}",LOW,STRAIGHT
122.0710994,"{'Avg Width': 1.6645329397282, 'Avg Height': 1.2059981316413262}",LOW,STRAIGHT
620.937146,"{'Avg Width': 0.1720015690604956, 'Avg Height': 0.29764736454178475}",LOW,STRAIGHT
274.9368173,"{'Avg Width': 0.38888136971685006, 'Avg Height': 0.6304850896206347}",LOW,STRAIGHT
364.0101991,"{'Avg Width': 0.4982252893429716, 'Avg Height': 0.9848677696589294}",HIGH,ASSENDING
476.8679541,"{'Avg Width': 0.28808353269239073, 'Avg Height': 0.7682846573114718}",LOW,STRAIGHT
149.4298279,"{'Avg Width': 0.6219891454642624, 'Avg Height': 1.148657742190062}",LOW,STRAIGHT
340.2990829,"{'Avg Width': 0.5639520223550657, 'Avg Height': 0.8996234778202471}",HIGH,STRAIGHT
39.81205847,"{'Avg Width': 0.6760517923613412, 'Avg Height': 1.6265973204676156}",LOW,STRAIGHT
225.4863799,"{'Avg Width': 0.24428415051432614, 'Avg Height': 0.7943883926008029}",HIGH,STRAIGHT
310.1051236,"{'Avg Width': 0.49350054362048207, 'Avg Height': 1.0323343712881032}",HIGH,STRAIGHT
260.4124195,"{'Avg Width': 0.20986311090921939, 'Avg Height': 0.610423778903544}",LOW,DESCENDING
450.4098191,"{'Avg Width': 0.2662307150770484, 'Avg Height': 0.5750741528150424}",LOW,STRAIGHT
62.8171951,"{'Avg Width': 0.5961427401631925, 'Avg Height': 0.6452144024771419}",LOW,STRAIGHT
106.1623253,"{'Avg Width': 0.337842557981323, 'Avg Height': 0.5484134085611975}",LOW,STRAIGHT
203.9730374,"{'Avg Width': 1.4235708718348123, 'Avg Height': 0.9913123375390074}",LOW,STRAIGHT
223.7614736,"{'Avg Width': 1.0499418658619597, 'Avg Height': 0.7686747457740539}",LOW,STRAIGHT
281.1325413,"{'Avg Width': 0.5801401726375639, 'Avg Height': 0.7839344673820092}",LOW,STRAIGHT
257.6509649,"{'Avg Width': 0.6395192020960346, 'Avg Height': 1.0416718211511202}",LOW,STRAIGHT
366.12006,"{'Avg Width': 0.5921253921598181, 'Avg Height': 0.98646728977604}",LOW,STRAIGHT
223.9330257,"{'Avg Width': 1.143733263691729, 'Avg Height': 1.7681141997772505}",LOW,STRAIGHT
70.34912935,"{'Avg Width': 0.35573938752918444, 'Avg Height': 0.7837962841496257}",LOW,STRAIGHT
339.7218522,"{'Avg Width': 0.39114621671111455, 'Avg Height': 0.38292829276859586}",LOW,STRAIGHT
371.2438773,"{'Avg Width': 0.5800663311830616, 'Avg Height': 0.7804666521697571}",LOW,STRAIGHT
82.06475429,"{'Avg Width': 0.26864677309874, 'Avg Height': 0.6323052020874699}",LOW,STRAIGHT
335.1270026,"{'Avg Width': 2.3420574445978124, 'Avg Height': 5.019520258973508}",HIGH,STRAIGHT
362.455345,"{'Avg Width': 0.7886440713645193, 'Avg Height': 2.1346763892123075}",LOW,STRAIGHT
436.5140314,"{'Avg Width': 1.0545843669302268, 'Avg Height': 1.208169766941368}",LOW,STRAIGHT
399.1130379,"{'Avg Width': 2.2259118290311126, 'Avg Height': 1.8113501650663955}",LOW,STRAIGHT
497.1455898,"{'Avg Width': 0.6321212518796342, 'Avg Height': 0.9431612787916422}",LOW,STRAIGHT
427.0781402,"{'Avg Width': 0.13249003560171468, 'Avg Height': 0.3087047980404219}",LOW,STRAIGHT
410.1510076,"{'Avg Width': 0.2827673400995715, 'Avg Height': 0.6892338693113728}",LOW,STRAIGHT
501.1821603,"{'Avg Width': 0.8497565718125198, 'Avg Height': 0.9495510099296527}",LOW,STRAIGHT
426.7384697,"{'Avg Width': 0.44219501631148567, 'Avg Height': 0.6564411150803681}",LOW,STRAIGHT
490.8788155,"{'Avg Width': 0.614205886165541, 'Avg Height': 0.9256876494849068}",LOW,STRAIGHT
115.6127544,"{'Avg Width': 0.6646708643098187, 'Avg Height': 0.870423013192336}",LOW,STRAIGHT
441.6467726,"{'Avg Width': 0.3279133310989283, 'Avg Height': 1.0190235624712156}",LOW,STRAIGHT
404.0963427,"{'Avg Width': 0.650908890892363, 'Avg Height': 0.5057288617417401}",LOW,STRAIGHT
514.7025694,"{'Avg Width': 0.46671773284211, 'Avg Height': 0.5666645767523415}",LOW,STRAIGHT
364.2501438,"{'Avg Width': 0.17095910783276216, 'Avg Height': 0.5794148689882975}",LOW,STRAIGHT
450.1952677,"{'Avg Width': 0.3976826714396091, 'Avg Height': 0.6763821662575232}",HIGH,STRAIGHT
286.5667016,"{'Avg Width': 0.47997982550766255, 'Avg Height': 0.4866540230069305}",LOW,STRAIGHT
132.650507,"{'Avg Width': 0.32332113443523175, 'Avg Height': 0.7945194271782069}",HIGH,STRAIGHT
229.8541007,"{'Avg Width': 1.3056985456368086, 'Avg Height': 2.588741945807537}",LOW,STRAIGHT
418.4753314,"{'Avg Width': 0.2824685084513675, 'Avg Height': 0.6235240332077305}",LOW,STRAIGHT
251.766989,"{'Avg Width': 1.4542840086137723, 'Avg Height': 3.580266423857089}",LOW,STRAIGHT
211.1291968,"{'Avg Width': 1.0315265930036635, 'Avg Height': 1.547215139799736}",HIGH,STRAIGHT
286.7366958,"{'Avg Width': 1.0879022564848888, 'Avg Height': 2.01047759818883}",LOW,STRAIGHT
56.0,"{'Avg Width': 1.149482222018508, 'Avg Height': 2.704116785060827}",HIGH,STRAIGHT
329.3092492,"{'Avg Width': 0.7577040006415153, 'Avg Height': 1.440136241624709}",LOW,DESCENDING
359.0397619,"{'Avg Width': 2.413106818750802, 'Avg Height': 2.3087369191277385}",LOW,STRAIGHT
400.25977,"{'Avg Width': 1.1522766547384644, 'Avg Height': 1.2637961634727595}",HIGH,ASSENDING
367.3745328,"{'Avg Width': 0.27446770608953586, 'Avg Height': 0.5242361747870191}",HIGH,DESCENDING
246.5685411,"{'Avg Width': 1.0625668905896644, 'Avg Height': 1.5145966133898925}",LOW,STRAIGHT
357.4025193,"{'Avg Width': 0.1992771764742976, 'Avg Height': 0.5391106486978894}",LOW,STRAIGHT
247.1253044,"{'Avg Width': 0.6629438962854295, 'Avg Height': 0.7957448882139581}",HIGH,STRAIGHT
267.0628958,"{'Avg Width': 0.25205906721704974, 'Avg Height': 0.7051950216824694}",LOW,STRAIGHT
309.2905187,"{'Avg Width': 0.3997642351471009, 'Avg Height': 0.4583562727303535}",LOW,STRAIGHT
281.4284086,"{'Avg Width': 0.26260752346197896, 'Avg Height': 0.7456042335462695}",LOW,ASSENDING
300.9876585,"{'Avg Width': 0.22247981768240013, 'Avg Height': 0.8069717595452413}",LOW,STRAIGHT
288.8976786,"{'Avg Width': 0.7388455173923267, 'Avg Height': 0.6369157400854218}",HIGH,STRAIGHT
344.8447072,"{'Avg Width': 0.4901562236149444, 'Avg Height': 0.918244952218425}",LOW,STRAIGHT
275.5871874,"{'Avg Width': 0.24684391768856925, 'Avg Height': 0.4400125678970048}",LOW,STRAIGHT
518.5533219,"{'Avg Width': 1.1971714830779556, 'Avg Height': 1.4569211146902021}",LOW,STRAIGHT
182.6090928,"{'Avg Width': 0.6646727998114288, 'Avg Height': 1.3972929124166276}",LOW,STRAIGHT
308.129212,"{'Avg Width': 0.7489992626291325, 'Avg Height': 0.8920488142716211}",HIGH,ASSENDING
204.7339777,"{'Avg Width': 1.4255722142140521, 'Avg Height': 2.2984970219414165}",LOW,STRAIGHT
455.3624147,"{'Avg Width': 1.3191387941112516, 'Avg Height': 1.8052539059460864}",LOW,ASSENDING
454.1795843,"{'Avg Width': 1.2628431714586883, 'Avg Height': 2.396448111852607}",LOW,STRAIGHT
