Word Spacing,Pen Pressure_LOW,Baseline_DESCENDING,Baseline_STRAIGHT,Word Size_NORMAL,Word Size_SMALL,Emotion,Attention,Optimism,Size,Pen Pressure
255,0,0,1,0,0,0,2,1,1.886830764,43
479,1,0,1,0,1,1,0,1,0.4345694611,47
293,0,0,1,1,0,0,1,1,1.314797481,55
274,1,0,1,0,1,1,0,1,0.8325949298,123
369,0,0,1,0,1,0,0,1,0.3488903635,190
137,1,1,0,0,1,1,0,0,0.6669738589,138
482,1,0,1,0,0,1,2,1,3.31542043,94
465,1,0,1,0,1,1,0,1,0.6652470249,88
168,0,0,1,0,0,0,2,1,2.062099998,96
391,0,0,1,0,0,0,2,1,1.588761937,129
275,1,0,1,0,1,1,0,1,0.5206370431,121
445,0,1,0,0,1,0,0,0,0.9468429442,56
504,1,0,1,0,1,1,0,1,0.7351595578,68
227,1,0,1,0,0,1,2,1,1.82232749,109
312,1,0,1,0,0,1,2,1,3.684249376,140
163,0,0,1,0,1,0,0,1,0.5226469841,182
100,0,1,0,0,1,0,0,0,0.5098003955,189
380,1,1,0,0,0,1,2,0,3.310571198,178
113,0,0,1,0,1,0,0,1,0.7439826167,146
377,0,0,1,0,1,0,0,1,0.7529329876,157
312,1,0,1,0,0,1,2,1,1.868524651,158
414,1,0,1,0,0,1,2,1,1.493289485,177
342,0,1,0,0,1,0,0,0,0.9131703629,191
371,1,0,1,0,0,1,2,1,6.805326693,186
498,0,1,0,0,0,0,2,0,1.686539113,163
723,1,1,0,1,0,1,1,0,1.326733121,106
409,1,1,0,0,1,1,0,0,0.7258989713,140
31,1,1,0,0,1,1,0,0,0.8835643558,167
68,0,0,0,0,1,0,0,2,0.400301265,180
372,1,0,1,0,1,1,0,1,0.8522012255,151
504,1,0,1,0,1,1,0,1,0.5656820971,121
382,1,1,0,0,1,1,0,0,0.9092685222,163
364,1,0,1,0,1,1,0,1,0.4925503745,197
366,0,0,1,0,1,0,0,1,0.803727962,178
60,0,0,1,0,1,0,0,1,0.8305821003,143
408,1,0,1,0,0,1,2,1,2.76359092,129
786,1,0,1,0,0,1,2,1,1.568810802,130
355,1,0,1,0,1,1,0,1,0.9882098026,134
215,1,0,1,1,0,1,1,1,1.018149523,156
56,1,0,0,0,1,1,0,2,0.9613601239,164
477,1,1,0,0,1,1,0,0,0.8499254026,169
343,1,0,1,1,0,1,1,1,1.11964292,168
153,1,0,1,0,1,1,0,1,0.3651487146,113
336,1,0,1,0,1,1,0,1,0.8532774257,36
405,1,0,1,0,1,1,0,1,0.8541114806,31
343,1,0,1,0,1,1,0,1,0.8142434529,33
209,1,1,0,1,0,1,1,0,1.102190285,43
288,0,0,1,0,1,0,0,1,0.5230281341,81
244,1,0,1,0,0,1,2,1,8.623857054,156
352,0,0,1,0,1,0,0,1,0.7143382401,144
176,1,0,1,0,1,1,0,1,0.9157900161,147
455,1,0,1,0,1,1,0,1,0.5729367202,155
359,0,0,1,0,0,0,2,1,3.500881591,197
308,0,0,1,0,1,0,0,1,0.7068601732,196
255,1,0,1,1,0,1,1,1,1.038848923,152
352,1,0,1,0,1,1,0,1,0.5964862239,125
375,1,0,1,0,1,1,0,1,0.3337924045,119
350,0,0,0,0,0,0,2,2,2.95204902,113
411,1,0,1,0,1,1,0,1,0.9180852122,88
369,1,0,1,0,1,1,0,1,0.4279821171,83
330,1,0,1,0,1,1,0,1,0.9768619247,131
443,0,0,1,0,1,0,0,1,0.7333849955,108
101,1,1,0,0,1,1,0,0,0.7081824253,157
517,1,0,1,0,1,1,0,1,0.955,178
515,0,0,1,0,1,0,0,1,0.7650345554,199
70,1,0,1,0,0,1,2,1,1.977036293,151
393,1,0,1,1,0,1,1,1,1.011918457,130
528,1,0,1,0,0,1,2,1,1.495213323,123
389,1,0,1,0,0,1,2,1,1.743730778,140
88,0,0,1,1,0,0,1,1,1.432612056,126
359,1,0,1,0,0,1,2,1,1.608647183,85
314,0,0,1,0,0,0,2,1,3.175345874,63
448,0,0,1,1,0,0,1,1,1.047999497,68
392,0,0,1,0,1,0,0,1,0.6984431895,106
246,0,0,1,0,0,0,2,1,2.66635351,192
396,0,0,1,0,1,0,0,1,0.8761282895,195
150,0,0,1,0,1,0,0,1,0.5418668549,155
506,0,0,1,0,1,0,0,1,0.4815649288,98
385,0,0,1,0,0,0,2,1,1.978827823,65
57,0,0,1,0,0,0,2,1,1.509871529,61
182,1,0,1,0,1,1,0,1,0.955,49
350,1,0,1,1,0,1,1,1,1.473497195,54
242,1,0,1,1,0,1,1,1,1.16668515,52
182,0,0,1,1,0,0,1,1,1.052427155,53
397,0,0,1,0,1,0,0,1,0.4088884241,64
293,0,0,1,0,1,0,0,1,0.8610783752,86
317,1,0,1,0,1,1,0,1,0.6682261414,103
130,1,0,0,0,0,1,2,2,1.585926389,158
302,0,0,1,0,0,0,2,1,2.267562225,193
430,0,1,0,0,1,0,0,0,0.5115182108,173
411,1,0,1,0,1,1,0,1,0.9379237215,88
86,0,0,1,0,1,0,0,1,0.9603307802,60
412,1,0,1,0,1,1,0,1,0.5670728825,60
460,1,1,0,0,0,1,2,0,1.747009661,80
309,0,1,0,0,0,0,2,0,4.82087791,92
405,0,1,0,0,1,0,0,0,0.3020740148,185
273,1,0,1,0,0,1,2,1,2.272145814,199
489,1,0,1,0,1,1,0,1,0.43442286,143
183,0,1,0,0,1,0,0,0,0.4289641759,138
462,0,0,1,0,0,0,2,1,1.531323771,127
44,0,0,1,0,1,0,0,1,0.9057123758,103
251,1,0,1,0,1,1,0,1,0.6044663978,90
353,1,0,1,1,0,1,1,1,1.340848531,81
247,1,1,0,0,1,1,0,0,0.7481939253,85
408,0,1,0,1,0,0,1,0,1.276372998,102
343,1,0,1,0,1,1,0,1,0.955,109
347,0,0,1,1,0,0,1,1,1.141376332,81
454,1,0,0,0,1,1,0,2,0.7630196933,135
399,0,0,0,0,0,0,2,2,1.548290265,182
379,1,0,1,0,1,1,0,1,0.7663408893,128
270,1,1,0,0,1,1,0,0,0.6003805945,105
397,1,0,1,0,1,1,0,1,0.8708640365,175
452,0,0,1,1,0,0,1,1,1.05503297,178
105,0,1,0,0,0,0,2,0,1.78197029,189
297,1,0,1,1,0,1,1,1,1.31754719,166
249,1,0,1,0,1,1,0,1,0.7602239259,106
508,1,0,1,0,1,1,0,1,0.8206727039,118
427,1,0,1,1,0,1,1,1,1.004722582,94
345,1,0,1,0,1,1,0,1,0.6972375837,64
316,0,0,1,1,0,0,1,1,1.036268023,60
506,1,0,1,0,0,1,2,1,1.801621829,39
322,0,0,1,0,0,0,2,1,2.339833773,33
264,1,0,1,0,1,1,0,1,0.3123806839,41
332,1,0,1,1,0,1,1,1,1.367588436,82
294,1,0,1,0,0,1,2,1,1.928434469,159
478,1,0,1,0,0,1,2,1,5.10051123,184
542,1,0,1,0,1,1,0,1,0.5942675136,132
325,1,0,1,0,1,1,0,1,0.4326219586,117
290,1,0,1,1,0,1,1,1,1.338336787,192
440,1,0,0,0,1,1,0,2,0.4220206348,146
366,1,0,1,1,0,1,1,1,1.224810667,169
164,1,0,1,0,1,1,0,1,0.7214071525,189
390,1,0,1,1,0,1,1,1,1.200828048,171
418,1,0,1,0,1,1,0,1,0.7530436227,103
451,0,0,1,0,0,0,2,1,6.446797134,140
387,1,0,1,0,1,1,0,1,0.6946421587,179
326,1,0,1,0,0,1,2,1,1.915975743,142
246,1,0,1,0,1,1,0,1,0.6879237288,127
270,1,0,1,0,1,1,0,1,0.6694192265,118
716,1,0,1,0,0,1,2,1,1.698657972,114
340,1,0,1,0,0,1,2,1,4.061905899,110
393,1,0,1,0,0,1,2,1,1.50235165,95
352,1,0,1,0,1,1,0,1,0.4707310427,92
135,1,0,1,0,1,1,0,1,0.7678979352,120
497,1,0,1,1,0,1,1,1,1.349527479,125
444,1,0,1,0,1,1,0,1,0.7565808757,98
277,1,0,1,0,1,1,0,1,0.9798405471,103
350,0,0,1,0,1,0,0,1,0.5755992646,170
311,1,0,1,0,1,1,0,1,0.8592628811,194
286,1,0,1,0,0,1,2,1,3.41336213,197
474,1,0,1,1,0,1,1,1,1.180919837,170
317,1,0,1,1,0,1,1,1,1.068347424,196
360,1,0,1,0,1,1,0,1,0.9267769634,186
49,1,0,1,1,0,1,1,1,1.20598967,159
348,0,0,1,1,0,0,1,1,1.235592629,149
217,1,0,1,0,1,1,0,1,0.9376789731,101
406,1,0,1,1,0,1,1,1,1.378434596,85
121,0,0,1,0,0,0,2,1,1.529725345,74
831,1,0,1,0,0,1,2,1,3.401573882,54
388,1,0,1,1,0,1,1,1,1.316732341,51
191,0,0,1,0,1,0,0,1,0.9477592712,44
486,1,0,1,0,1,1,0,1,0.7556662806,62
92,0,0,1,0,1,0,0,1,0.5353314185,148
488,1,0,1,1,0,1,1,1,1.101814246,186
218,1,0,0,0,1,1,0,2,0.6398890541,153
227,1,0,1,0,1,1,0,1,0.8300169623,137
126,1,1,0,0,1,1,0,0,0.7479344404,122
403,0,0,0,1,0,0,1,2,1.288868759,115
209,1,0,1,0,0,1,2,1,2.441099666,101
341,1,0,1,1,0,1,1,1,1.38642159,111
123,1,0,1,1,0,1,1,1,1.487999084,77
255,1,1,0,0,0,1,2,0,1.804476547,68
158,1,1,0,0,1,1,0,0,0.5086321336,57
391,1,0,1,0,1,1,0,1,0.4016710058,58
418,1,0,1,0,1,1,0,1,0.572507395,59
69,1,0,1,0,1,1,0,1,0.7381166412,55
416,1,0,1,0,1,1,0,1,0.5602620635,106
386,1,0,1,0,1,1,0,1,0.5505265161,191
413,0,0,1,0,0,0,2,1,2.80309333,142
305,1,0,1,1,0,1,1,1,1.136015961,95
322,1,0,1,0,1,1,0,1,0.8422188296,85
330,1,0,1,1,0,1,1,1,1.297662535,84
202,0,0,1,1,0,0,1,1,1.29930717,66
798,1,0,1,0,1,1,0,1,0.5643383395,72
180,1,0,1,0,1,1,0,1,0.7366369811,137
442,0,0,1,0,1,0,0,1,0.7474760541,183
538,1,0,1,0,1,1,0,1,0.4135090024,120
249,1,0,1,0,1,1,0,1,0.5734086295,93
498,0,1,0,0,1,0,0,0,0.2632267666,85
320,1,0,1,0,1,1,0,1,0.4287141999,91
171,1,0,1,0,0,1,2,1,2.266401948,77
434,0,0,1,0,0,0,2,1,1.499734793,135
152,1,0,1,0,0,1,2,1,2.479392386,179
83,0,0,1,0,0,0,2,1,2.262866923,118
337,1,0,1,0,1,1,0,1,0.4128490694,97
48,1,0,1,0,1,1,0,1,0.773949895,71
251,0,0,1,0,1,0,0,1,0.8831509931,61
289,1,0,1,0,1,1,0,1,0.6007125699,85
199,0,0,1,0,1,0,0,1,0.6517653806,132
48,1,0,1,0,1,1,0,1,0.9705617759,124
453,0,0,1,0,0,0,2,1,1.861296088,75
212,1,1,0,1,0,1,1,0,1.298874268,70
325,0,0,1,0,1,0,0,1,0.5424314197,74
416,0,0,1,0,1,0,0,1,0.387347148,125
410,1,0,1,1,0,1,1,1,1.270378018,196
372,1,1,0,0,1,1,0,0,0.9676719133,108
364,0,0,1,0,1,0,0,1,0.4868882956,87
154,0,1,0,1,0,0,1,0,1.137712446,78
226,0,0,0,0,1,0,0,2,0.7351961204,89
389,0,0,1,0,1,0,0,1,0.7987178339,163
381,1,0,1,0,1,1,0,1,0.8985716964,176
842,1,0,1,0,0,1,2,1,1.870632455,129
87,1,0,1,0,0,1,2,1,2.216410687,111
333,1,0,1,0,1,1,0,1,0.8461257517,115
418,0,1,0,0,1,0,0,0,0.659165097,118
104,0,0,0,0,1,0,0,2,0.5366227633,114
506,0,0,1,1,0,0,1,1,1.381974138,99
454,0,1,0,0,0,0,2,0,1.559127496,88
452,1,0,1,0,1,1,0,1,0.8055475368,89
835,1,1,0,0,0,1,2,0,1.585235372,98
353,0,0,1,0,0,0,2,1,2.66841965,84
472,1,0,0,0,1,1,0,2,0.5780219053,102
379,0,0,1,0,0,0,2,1,1.52745503,94
127,1,0,1,0,1,1,0,1,0.7893881849,107
217,1,0,1,1,0,1,1,1,1.092355029,118
389,0,0,1,0,1,0,0,1,0.9655360489,133
417,1,0,1,0,0,1,2,1,1.601790369,137
378,1,0,1,0,1,1,0,1,0.4037598116,125
97,1,1,0,0,1,1,0,0,0.5773677594,114
456,0,0,1,0,1,0,0,1,0.5415826574,130
471,1,0,1,0,0,1,2,1,1.594306051,149
56,1,1,0,0,1,1,0,0,0.3243859368,158
50,0,0,1,0,1,0,0,1,0.4122219105,153
591,1,0,1,0,0,1,2,1,2.264511006,179
379,1,0,1,0,0,1,2,1,3.32714527,190
499,1,0,1,1,0,1,1,1,1.111934713,183
596,1,0,1,1,0,1,1,1,1.23081662,185
333,0,0,0,1,0,0,1,2,1.014099669,196
480,1,0,1,0,1,1,0,1,0.4192486137,171
128,1,0,1,0,1,1,0,1,0.5903619427,118
497,1,1,0,0,1,1,0,0,0.626079503,114
131,1,0,1,0,0,1,2,1,2.297901792,161
238,1,0,1,1,0,1,1,1,1.361897594,131
406,1,0,1,0,1,1,0,1,0.6487399317,110
191,0,0,1,1,0,0,1,1,1.296125144,123
245,1,0,1,0,0,1,2,1,8.147763595,182
409,1,0,1,0,1,1,0,1,0.6562873583,167
391,1,0,1,0,0,1,2,1,3.419376137,104
388,0,0,1,0,1,0,0,1,0.5423288888,79
512,1,0,1,0,0,1,2,1,7.008216205,68
53,1,0,1,0,0,1,2,1,1.584447831,78
278,1,0,1,0,0,1,2,1,2.141302712,195
487,1,1,0,0,0,1,2,0,1.572335102,149
203,1,0,1,0,1,1,0,1,0.955,84
281,1,0,1,1,0,1,1,1,1.414239706,65
516,1,0,1,0,1,1,0,1,0.4592070274,61
619,1,0,1,0,0,1,2,1,1.954276898,37
108,1,0,1,0,1,1,0,1,0.4806216111,32
672,0,0,1,1,0,0,1,1,1.165128823,36
394,1,0,1,0,1,1,0,1,0.536074405,34
357,1,0,1,1,0,1,1,1,1.281763579,35
382,1,1,0,0,1,1,0,0,0.9236580935,45
120,0,0,1,0,1,0,0,1,0.6257231449,79
209,1,0,1,0,1,1,0,1,0.7915587852,150
357,1,0,1,0,1,1,0,1,0.5661919368,178
439,1,0,1,0,1,1,0,1,0.5509354843,189
199,1,1,0,0,0,1,2,0,1.514569852,165
285,1,0,1,0,1,1,0,1,0.8366128629,180
380,1,0,1,0,1,1,0,1,0.5372752752,103
228,1,0,1,0,1,1,0,1,0.4893605795,94
735,1,0,1,0,1,1,0,1,0.6874284709,85
340,1,1,0,0,1,1,0,0,0.8741698563,88
253,0,0,1,1,0,0,1,1,1.44444207,149
95,0,0,1,0,0,0,2,1,1.740247354,196
516,0,0,1,0,1,0,0,1,0.6847933916,111
392,1,0,1,1,0,1,1,1,1.0037244,94
255,0,0,1,0,1,0,0,1,0.5941981524,134
276,1,0,1,0,0,1,2,1,3.149000267,175
452,1,0,1,0,0,1,2,1,1.900500711,99
189,0,0,1,0,1,0,0,1,0.6412029898,105
284,1,0,1,1,0,1,1,1,1.264012256,131
36,1,0,1,1,0,1,1,1,1.438891824,138
340,1,0,1,0,1,1,0,1,0.2708585392,199
381,1,0,1,0,1,1,0,1,0.8536829347,160
60,0,0,1,0,1,0,0,1,0.4238997026,140
431,1,0,0,0,1,1,0,2,0.802874268,139
92,1,0,1,0,1,1,0,1,0.3943043514,161
432,0,0,1,0,1,0,0,1,0.6403260777,180
162,0,0,1,0,1,0,0,1,0.5560109485,130
42,1,0,1,1,0,1,1,1,1.210534337,121
449,1,0,0,0,1,1,0,2,0.4536661088,135
229,1,0,1,0,0,1,2,1,12.19915364,114
60,0,0,1,0,1,0,0,1,0.7706796897,177
204,1,0,1,0,1,1,0,1,0.6384123199,194
417,1,0,1,0,1,1,0,1,0.8119279937,152
416,0,0,1,0,1,0,0,1,0.5434444102,98
454,0,0,1,0,0,0,2,1,2.893074094,93
177,0,0,1,0,0,0,2,1,3.323448972,79
406,1,0,1,0,1,1,0,1,0.7703014171,86
122,1,0,1,0,1,1,0,1,0.9505722103,149
294,0,1,0,1,0,0,1,0,1.336647013,195
262,0,1,0,0,0,0,2,0,1.857214753,148
225,0,0,1,0,1,0,0,1,0.5366323562,141
287,1,0,1,0,0,1,2,1,9.275673215,133
412,1,0,1,0,1,1,0,1,0.3048257942,112
515,1,0,1,0,0,1,2,1,1.890007416,122
922,1,0,1,1,0,1,1,1,1.022539212,128
349,1,0,1,1,0,1,1,1,1.280099748,148
303,0,0,1,1,0,0,1,1,1.234928987,147
261,1,0,1,0,1,1,0,1,0.5457387204,159
50,1,0,1,0,1,1,0,1,0.6133253683,155
266,1,0,1,0,0,1,2,1,3.335823753,109
195,0,0,1,0,1,0,0,1,0.6389616231,46
441,1,0,1,0,1,1,0,1,0.2984432835,36
103,1,1,0,0,0,1,2,0,1.571435453,39
389,1,0,1,0,1,1,0,1,0.6867969453,69
274,0,0,1,0,1,0,0,1,0.8021117747,135
186,0,0,1,0,1,0,0,1,0.8108763349,173
502,1,0,1,0,1,1,0,1,0.6365379102,172
292,0,0,0,0,1,0,0,2,0.4394958203,142
835,1,0,1,1,0,1,1,1,1.084787207,141
463,0,0,1,0,0,0,2,1,2.656483467,166
171,0,0,1,0,1,0,0,1,0.6499737439,173
338,1,0,1,0,1,1,0,1,0.5950888241,138
500,0,0,1,0,1,0,0,1,0.7494747368,137
148,1,0,1,1,0,1,1,1,1.458620406,107
278,1,0,1,0,0,1,2,1,4.283196433,104
398,1,0,1,1,0,1,1,1,1.385557331,97
142,0,0,1,0,0,0,2,1,6.09401534,82
401,1,0,1,0,1,1,0,1,0.3971185179,95
137,1,0,0,1,0,1,1,2,1.105383745,112
434,0,0,1,1,0,0,1,1,1.340242272,168
381,1,0,1,1,0,1,1,1,1.169199715,182
476,1,0,1,0,1,1,0,1,0.8034799991,187
346,0,0,1,0,1,0,0,1,0.480652738,180
469,1,0,1,1,0,1,1,1,1.164073641,176
373,0,0,1,0,0,0,2,1,2.62844826,144
473,1,0,1,0,1,1,0,1,0.5611747996,162
138,1,0,1,0,1,1,0,1,0.751704903,145
303,1,0,1,1,0,1,1,1,0.9934130668,107
334,1,0,1,0,0,1,2,1,4.769034832,75
443,1,0,1,0,1,1,0,1,0.8729549291,62
57,1,0,1,0,0,1,2,1,6.426884747,78
308,1,0,1,0,0,1,2,1,1.577178624,137
413,0,0,1,0,0,0,2,1,3.370061737,183
569,1,0,1,0,1,1,0,1,0.644054652,132
240,1,0,1,0,1,1,0,1,0.735167574,93
333,0,0,1,0,0,0,2,1,4.57759765,71
121,1,1,0,0,0,1,2,0,2.659586075,60
237,1,0,1,0,1,1,0,1,0.574874996,50
346,1,0,1,0,1,1,0,1,0.732885773,56
366,1,0,1,0,1,1,0,1,0.3178917899,52
341,1,0,1,0,1,1,0,1,0.6263086943,65
392,1,0,1,0,0,1,2,1,9.0283635,64
344,1,0,1,0,1,1,0,1,0.3876807145,78
113,0,0,1,0,1,0,0,1,0.8028185046,123
338,1,0,1,0,1,1,0,1,0.8887705124,149
77,1,0,1,0,1,1,0,1,0.7605316629,146
404,0,1,0,1,0,0,1,0,1.088020325,73
424,1,0,1,0,1,1,0,1,0.717311735,59
437,0,1,0,1,0,0,1,0,1.091797359,56
567,1,0,1,0,1,1,0,1,0.4778710035,79
249,0,0,1,1,0,0,1,1,1.020038093,119
328,1,0,1,0,1,1,0,1,0.8950883266,181
291,1,0,1,0,1,1,0,1,0.832163057,138
146,1,0,1,0,0,1,2,1,1.923598929,124
243,1,0,1,0,1,1,0,1,0.955,123
329,1,0,1,1,0,1,1,1,1.121256606,116
465,1,0,1,0,1,1,0,1,0.9032087805,101
378,0,0,1,0,1,0,0,1,0.9651872264,93
76,0,0,1,1,0,0,1,1,1.106739294,88
457,0,0,1,0,0,0,2,1,1.822562033,89
144,1,0,1,0,1,1,0,1,0.690341109,99
218,1,0,1,0,1,1,0,1,0.6882266841,134
214,0,0,1,0,1,0,0,1,0.8062119336,126
382,0,0,1,0,0,0,2,1,2.303275879,171
237,0,0,1,0,0,0,2,1,1.495653847,187
468,0,0,1,0,0,0,2,1,3.692294884,197
456,0,0,1,1,0,0,1,1,1.01215542,193
373,1,0,1,1,0,1,1,1,1.402966448,189
450,1,1,0,0,1,1,0,0,0.4623327354,174
565,1,0,1,0,0,1,2,1,8.759227351,120
390,1,0,1,0,1,1,0,1,0.7084270025,74
301,1,0,1,1,0,1,1,1,1.172140431,34
79,0,0,1,0,1,0,0,1,0.8439514924,32
431,0,0,1,1,0,0,1,1,1.407412887,27
440,1,0,1,0,1,1,0,1,0.3809248131,37
384,0,1,0,0,1,0,0,0,0.4399668105,108
334,0,0,1,0,1,0,0,1,0.6099973667,144
457,0,0,1,0,1,0,0,1,0.5573598496,80
393,1,1,0,0,1,1,0,0,0.5971942335,59
509,0,0,1,1,0,0,1,1,1.105778224,115
341,1,0,1,0,0,1,2,1,5.303409303,170
590,0,0,1,0,1,0,0,1,0.984832538,180
264,0,0,1,0,1,0,0,1,0.469233264,185
472,0,0,1,0,1,0,0,1,0.7814897071,137
236,1,0,1,0,1,1,0,1,0.7456489856,88
342,1,0,1,0,1,1,0,1,0.955,165
444,0,0,1,0,1,0,0,1,0.8351499039,183
312,1,0,1,0,0,1,2,1,2.363930033,153
675,0,0,1,1,0,0,1,1,1.289102045,141
409,1,0,1,0,1,1,0,1,0.8743710309,123
148,1,0,1,0,1,1,0,1,0.3453761618,98
462,0,0,1,0,0,0,2,1,1.570330634,88
550,1,0,1,0,1,1,0,1,0.848414108,94
358,0,0,1,0,1,0,0,1,0.4038624861,117
269,1,0,1,0,0,1,2,1,1.6638579,93
219,0,0,1,0,1,0,0,1,0.8690361433,87
387,1,0,1,0,1,1,0,1,0.8642076288,114
191,1,1,0,0,1,1,0,0,0.607964024,175
597,1,0,1,0,0,1,2,1,1.611218508,179
60,0,0,0,0,0,0,2,2,2.040479244,121
259,0,1,0,0,1,0,0,0,0.9440175931,129
435,1,1,0,0,0,1,2,0,1.728992158,184
509,1,0,1,0,1,1,0,1,0.6625767455,159
55,1,0,1,0,1,1,0,1,0.5618592355,145
266,1,0,1,0,1,1,0,1,0.7923629952,125
430,1,0,1,1,0,1,1,1,1.389502577,117
463,0,0,1,0,1,0,0,1,0.9776546266,153
398,1,1,0,0,0,1,2,0,2.577732677,188
529,1,0,1,0,1,1,0,1,0.4339164088,178
419,1,0,1,0,1,1,0,1,0.6665171915,130
491,1,0,1,0,1,1,0,1,0.9658860455,116
354,1,0,1,0,1,1,0,1,0.8245151815,91
387,0,0,1,0,1,0,0,1,0.5186739595,74
252,1,0,1,0,1,1,0,1,0.7562168826,77
365,1,0,0,1,0,1,1,2,1.448018407,62
110,1,0,1,1,0,1,1,1,1.303515257,63
457,1,1,0,1,0,1,1,0,1.456170544,86
422,1,0,1,0,0,1,2,1,3.274086036,67
353,1,0,1,0,0,1,2,1,2.454450425,70
441,1,0,1,0,1,1,0,1,0.550071175,65
299,1,1,0,0,1,1,0,0,0.6761029922,60
353,1,0,1,1,0,1,1,1,1.105139047,53
406,1,0,1,1,0,1,1,1,1.184636786,42
546,0,0,1,0,0,0,2,1,10.18286966,74
240,0,0,1,0,1,0,0,1,0.438909798,154
333,1,0,1,1,0,1,1,1,1.089506582,180
251,0,0,1,0,1,0,0,1,0.7221686683,148
167,1,0,1,0,1,1,0,1,0.7725690347,99
183,0,0,1,0,1,0,0,1,0.3816089953,80
506,0,0,0,1,0,0,1,2,1.359829652,77
119,1,0,1,1,0,1,1,1,1.009009278,66
467,1,0,1,1,0,1,1,1,1.371610214,77
253,1,0,1,0,0,1,2,1,2.89483809,126
400,1,0,0,0,1,1,0,2,0.5173717163,196
323,1,1,0,1,0,1,1,0,1.36393435,122
387,0,0,1,0,1,0,0,1,0.4618578132,87
484,1,0,1,0,0,1,2,1,1.491593552,74
354,1,0,1,0,1,1,0,1,0.664439004,72
445,1,0,1,0,1,1,0,1,0.424893121,82
389,1,0,0,0,0,1,2,2,1.886379636,169
459,0,0,1,0,1,0,0,1,0.5351023109,173
158,0,0,0,1,0,0,1,2,1.396656688,162
270,1,0,1,1,0,1,1,1,1.190884241,181
298,1,1,0,0,0,1,2,0,4.367982775,150
436,1,0,1,0,1,1,0,1,0.5893071142,112
205,1,0,1,1,0,1,1,1,1.230413719,75
294,1,0,1,0,1,1,0,1,0.9186276916,65
140,1,0,1,1,0,1,1,1,1.03453334,65
450,0,0,1,0,1,0,0,1,0.9086246356,78
561,0,1,0,0,1,0,0,0,0.8477068466,142
100,1,0,1,1,0,1,1,1,1.109773614,191
106,1,1,0,0,0,1,2,0,2.623742145,109
36,1,0,1,0,1,1,0,1,0.5592806186,56
310,1,0,1,0,1,1,0,1,0.6483011808,66
459,1,0,1,0,0,1,2,1,2.552538593,83
397,1,0,1,0,1,1,0,1,0.9285043491,123
385,1,0,1,0,0,1,2,1,1.616499169,165
479,0,0,1,1,0,0,1,1,1.113754149,90
548,1,1,0,0,1,1,0,0,0.758684454,73
312,1,0,1,0,1,1,0,1,0.8917514803,71
257,0,0,0,0,1,0,0,2,0.4600818127,106
517,0,0,1,0,1,0,0,1,0.602727543,182
472,1,0,1,0,1,1,0,1,0.5070883975,145
206,1,0,1,0,1,1,0,1,0.7163249916,107
395,1,0,1,0,1,1,0,1,0.4519425183,98
406,0,0,1,0,0,0,2,1,2.780349929,97
381,1,0,1,0,1,1,0,1,0.9846394177,102
325,0,1,0,0,1,0,0,0,0.6375812915,96
433,1,0,1,0,1,1,0,1,0.5108437524,98
42,1,1,0,1,0,1,1,0,1.09470925,93
268,0,1,0,0,0,0,2,0,2.267358617,85
247,1,1,0,1,0,1,1,0,1.295823967,99
350,0,0,1,1,0,0,1,1,1.055937431,103
254,1,0,1,0,1,1,0,1,0.8972280972,91
97,1,0,1,0,1,1,0,1,0.6436521945,86
469,1,0,1,0,0,1,2,1,1.883107921,96
458,0,0,1,0,0,0,2,1,2.928245557,143
445,1,1,0,0,1,1,0,0,0.7867610855,162
490,1,0,1,1,0,1,1,1,1.096835803,162
462,1,0,1,0,1,1,0,1,0.6905539941,157
544,1,0,1,0,1,1,0,1,0.7245528962,122
225,1,0,1,0,0,1,2,1,1.891988045,104
574,1,0,1,0,0,1,2,1,1.494685914,124
109,1,0,1,1,0,1,1,1,1.302244293,146
476,1,1,0,0,1,1,0,0,0.8423344047,152
269,1,0,1,0,1,1,0,1,0.4037059447,163
346,1,0,1,0,1,1,0,1,0.7957608447,171
142,0,0,1,0,1,0,0,1,0.7553091214,175
209,0,1,0,1,0,0,1,0,1.48015997,180
43,1,0,1,0,1,1,0,1,0.4942153216,186
29,0,0,1,0,1,0,0,1,0.5660651132,127
396,1,0,1,1,0,1,1,1,1.029077811,102
353,1,1,0,0,1,1,0,0,0.8289629174,108
372,0,0,1,0,0,0,2,1,2.010443967,164
621,0,0,1,0,0,0,2,1,1.627729392,196
324,1,0,1,0,1,1,0,1,0.859247594,139
356,1,0,1,1,0,1,1,1,1.231756588,113
390,1,0,1,0,1,1,0,1,0.9775057123,87
575,1,0,1,0,1,1,0,1,0.6478165096,105
86,1,0,1,0,1,1,0,1,0.4651837594,172
431,1,1,0,1,0,1,1,0,0.9982388991,192
242,0,0,1,0,1,0,0,1,0.435034207,106
91,0,0,1,1,0,0,1,1,1.171247879,96
353,1,0,1,0,1,1,0,1,0.9885942811,78
381,0,0,1,0,0,0,2,1,2.401834961,69
401,1,0,1,0,1,1,0,1,0.7061679657,127
361,0,0,1,0,0,0,2,1,5.605456822,194
65,1,0,1,0,1,1,0,1,0.6278460181,160
98,1,0,0,0,1,1,0,2,0.8963212498,127
317,1,0,1,0,1,1,0,1,0.5890679244,89
401,1,0,1,1,0,1,1,1,1.031360933,68
477,0,0,1,1,0,0,1,1,1.117665975,75
335,1,0,1,1,0,1,1,1,1.244910208,42
